,games,opponent_batting_avg,runs,ERA,WHIP,weight,height,Age,throws_L,avg_velocity,spin_rate,strike_rate,strikeouts_per_pitch,walks_per_pitch,home_runs_per_batter,hit_by_pitch_per_batter,pitches_per_out,strikeouts_per_out,wins_per_game,losses_per_game,wild_pitches_per_game,balks_per_game,intentional_walks_per_game,saves_per_game,shutouts_per_game,complete_games_per_start,batters_faced_per_game,ip_per_game,starter_rate,finisher_rate,double_plays_per_batter,sac_flies_per_batter,sac_hits_per_batter
586,53,0.26,24,3.71,1.4313725490196079,215.0,76.0,29.0,False,90.12182692307694,1973.674373795761,0.23732057416267943,0.03827751196172249,0.021052631578947368,0.022321428571428572,0.013392857142857142,6.830065359477124,0.26143790849673204,0.1320754716981132,0.05660377358490566,0.018867924528301886,0.0,0.018867924528301886,0.03773584905660377,0.0,0.0,4.226415094339623,0.9622641509433962,0.0,0.20754716981132076,0.03571428571428571,0.004464285714285714,0.0
587,21,0.24,13,4.82,1.2857142857142856,215.0,76.0,30.0,False,88.41622418879055,1976.1475903614457,0.2443820224719101,0.042134831460674156,0.019662921348314606,0.01282051282051282,0.0,6.357142857142857,0.26785714285714285,0.0,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0,3.7142857142857144,0.888888888888889,0.0,0.2857142857142857,0.038461538461538464,0.0,0.0
588,4,0.37,10,11.05,2.181818181818182,215.0,76.0,31.0,False,89.80604026845637,2039.6486486486488,0.2751677852348993,0.04697986577181208,0.020134228187919462,0.05128205128205128,0.02564102564102564,6.7727272727272725,0.3181818181818182,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,9.75,1.8333333333333333,0.0,0.5,0.0,0.0,0.0
589,1,0.25,1,9.0,4.0,196.0,70.0,32.0,False,82.39333333333335,2170.3333333333335,0.13333333333333333,0.03333333333333333,0.1,0.0,0.0,10.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
590,23,0.26,69,5.59,1.3853503184713376,190.0,74.0,22.0,False,90.59053981827901,2208.3538543897216,0.2508004268943437,0.0688367129135539,0.0208110992529349,0.05,0.002173913043478261,5.968152866242038,0.410828025477707,0.21739130434782608,0.34782608695652173,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,20.0,4.550724637681159,0.9130434782608695,0.0,0.004347826086956522,0.008695652173913044,0.0
591,16,0.27,22,5.68,1.231578947368421,195.0,72.0,30.0,False,87.7752808988764,2179.4134831460674,0.25477707006369427,0.050955414012738856,0.012738853503184714,0.051470588235294115,0.03676470588235294,4.957894736842105,0.25263157894736843,0.0,0.0,0.0625,0.0,0.125,0.0,0.0,0.0,8.5,1.9791666666666667,0.0,0.75,0.022058823529411766,0.014705882352941176,0.007352941176470588
592,1,0.25,1,9.0,1.0,191.0,72.0,28.0,False,65.65833333333333,1626.0,0.25,0.0,0.0,0.25,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
593,42,0.25,25,4.17,1.462962962962963,173.0,73.0,24.0,False,89.81983240223464,2667.5051449953226,0.31386861313868614,0.060218978102189784,0.030109489051094892,0.01293103448275862,0.008620689655172414,6.765432098765432,0.4074074074074074,0.09523809523809523,0.09523809523809523,0.11904761904761904,0.0,0.023809523809523808,0.0,0.0,0.0,5.523809523809524,1.2857142857142858,0.11904761904761904,0.07142857142857142,0.03017241379310345,0.0,0.004310344827586207
594,78,0.24,26,3.06,1.3301886792452828,173.0,73.0,25.0,False,92.08611963190184,2628.3529411764707,0.3191489361702128,0.07850330154071901,0.02127659574468085,0.00974025974025974,0.01948051948051948,6.429245283018868,0.5047169811320755,0.11538461538461539,0.05128205128205128,0.14102564102564102,0.0,0.0,0.05128205128205128,0.0,0.0,3.948717948717949,0.9059829059829061,0.0,0.08974358974358974,0.00974025974025974,0.012987012987012988,0.0
595,43,0.9,7,1.49,0.8976377952755905,227.0,72.0,31.0,False,92.72742946708463,2333.3909395973155,0.2697947214076246,0.05278592375366569,0.017595307917888565,0.012269938650306749,0.006134969325153374,5.3700787401574805,0.28346456692913385,0.046511627906976744,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,3.7906976744186047,0.9844961240310078,0.0,0.11627906976744186,0.024539877300613498,0.03680981595092025,0.006134969325153374
596,62,0.24,33,4.85,1.2934131736526946,227.0,72.0,32.0,False,91.81462167689163,2318.492505353319,0.26980942828485455,0.06118355065195587,0.02106318956870612,0.03734439834024896,0.012448132780082987,5.970059880239521,0.3652694610778443,0.03225806451612903,0.06451612903225806,0.04838709677419355,0.0,0.016129032258064516,0.11290322580645161,0.0,0.0,3.8870967741935485,0.8978494623655914,0.0,0.24193548387096775,0.008298755186721992,0.012448132780082987,0.0
597,25,0.24,12,3.96,1.4,227.0,72.0,33.0,False,92.39547511312217,2273.10407239819,0.28846153846153844,0.0641025641025641,0.023504273504273504,0.01818181818181818,0.0,6.24,0.4,0.04,0.0,0.04,0.08,0.04,0.0,0.0,0.0,4.4,1.0,0.04,0.04,0.00909090909090909,0.00909090909090909,0.0
598,20,1.6,9,3.38,1.5,227.0,72.0,34.0,False,92.15938697318008,2205.4789272030653,0.26436781609195403,0.05363984674329502,0.01532567049808429,0.028985507246376812,0.0,5.4375,0.2916666666666667,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.8,0.0,0.15,0.014492753623188406,0.014492753623188406,0.0
599,68,0.28,43,5.78,1.299465240641711,227.0,72.0,35.0,False,91.34030456852791,2338.51269035533,0.27370478983382207,0.06256109481915934,0.01270772238514174,0.034220532319391636,0.0038022813688212928,5.470588235294118,0.3422459893048128,0.0,0.04411764705882353,0.014705882352941176,0.0,0.014705882352941176,0.014705882352941176,0.0,0.0,3.8676470588235294,0.9166666666666667,0.0,0.16176470588235295,0.022813688212927757,0.022813688212927757,0.0
600,60,0.57,25,3.05,1.0,227.0,72.0,36.0,False,91.36077003121748,2372.2706374085683,0.2561819980217606,0.058358061325420374,0.018793273986152326,0.0163265306122449,0.012244897959183673,5.435483870967742,0.3172043010752688,0.05,0.0,0.05,0.0,0.016666666666666666,0.03333333333333333,0.0,0.0,4.083333333333333,1.0333333333333334,0.0,0.25,0.02857142857142857,0.012244897959183673,0.0
601,11,0.29,21,4.67,1.5865384615384617,195.0,72.0,25.0,True,89.49451410658307,2057.765273311897,0.2178619756427605,0.03112313937753721,0.018944519621109608,0.018518518518518517,0.012345679012345678,7.105769230769231,0.22115384615384615,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,14.727272727272727,3.1515151515151514,0.36363636363636365,0.18181818181818182,0.012345679012345678,0.006172839506172839,0.012345679012345678
602,45,0.24,51,4.61,1.538181818181818,195.0,72.0,26.0,True,89.93456640388112,2071.879120879121,0.24335031126202603,0.04640633842671194,0.03225806451612903,0.024213075060532687,0.01937046004842615,6.425454545454546,0.29818181818181816,0.13333333333333333,0.06666666666666667,0.2,0.0,0.08888888888888889,0.0,0.0,0.0,9.177777777777777,2.037037037037037,0.1111111111111111,0.13333333333333333,0.021791767554479417,0.002421307506053269,0.007263922518159807
603,25,0.26,69,5.16,1.5,195.0,72.0,27.0,True,88.74767616191903,1991.5860243515087,0.2542293233082707,0.046992481203007516,0.024906015037593984,0.0297029702970297,0.013861386138613862,6.258823529411765,0.29411764705882354,0.16,0.24,0.28,0.04,0.08,0.0,0.0,0.0,20.2,4.533333333333333,0.76,0.04,0.03564356435643564,0.0,0.005940594059405941
604,11,0.2,17,3.38,1.1953125,195.0,72.0,28.0,True,87.91016731016731,2081.32944228275,0.2701005025125628,0.04773869346733668,0.02763819095477387,0.011235955056179775,0.028089887640449437,6.21875,0.296875,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.1,16.181818181818183,3.8787878787878785,0.9090909090909091,0.0,0.03932584269662921,0.011235955056179775,0.0
605,7,0.29,18,5.86,1.6265060240963856,195.0,72.0,29.0,True,86.75751295336788,1996.029513888889,0.25368248772504093,0.031096563011456628,0.019639934533551555,0.023622047244094488,0.007874015748031496,7.36144578313253,0.2289156626506024,0.0,0.42857142857142855,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,18.142857142857142,3.9523809523809526,1.0,0.0,0.023622047244094488,0.0,0.007874015748031496
606,9,0.24,4,3.0,1.4444444444444444,195.0,72.0,30.0,True,87.90828025477708,2083.8846153846152,0.24203821656050956,0.050955414012738856,0.03184713375796178,0.0,0.02564102564102564,5.814814814814815,0.2962962962962963,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,4.333333333333333,1.0,0.0,0.1111111111111111,0.05128205128205128,0.0,0.0
607,3,0.24,1,1.23,1.6363636363636365,212.0,74.0,26.0,True,84.10252100840337,2121.155462184874,0.24,0.032,0.02,0.0,0.0,11.363636363636363,0.36363636363636365,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333334,2.444444444444444,0.3333333333333333,0.0,0.0,0.0,0.0
608,27,0.22,13,3.09,1.46875,155.0,75.0,33.0,False,91.25232558139535,2187.078488372093,0.29069767441860467,0.05813953488372093,0.030523255813953487,0.02127659574468085,0.014184397163120567,7.166666666666667,0.4166666666666667,0.037037037037037035,0.037037037037037035,0.25925925925925924,0.0,0.037037037037037035,0.0,0.0,0.0,5.222222222222222,1.1851851851851851,0.0,0.07407407407407407,0.02127659574468085,0.0,0.0070921985815602835
609,51,0.24,28,4.07,1.4245810055865922,155.0,75.0,34.0,False,91.39161349134002,2172.926470588235,0.2971014492753623,0.06068840579710145,0.028985507246376812,0.019157088122605363,0.01532567049808429,6.167597765363128,0.3743016759776536,0.09803921568627451,0.0392156862745098,0.058823529411764705,0.0,0.0392156862745098,0.0,0.0,0.0,5.117647058823529,1.1699346405228759,0.0,0.13725490196078433,0.019157088122605363,0.011494252873563218,0.0038314176245210726
610,50,0.19,15,2.44,0.9290322580645162,200.0,73.0,27.0,False,89.29778067885118,2371.6215469613257,0.30779054916985954,0.06513409961685823,0.0140485312899106,0.03827751196172249,0.023923444976076555,5.051612903225807,0.32903225806451614,0.0,0.0,0.04,0.0,0.06,0.0,0.0,0.0,4.18,1.0333333333333332,0.0,0.26,0.0,0.0,0.004784688995215311
611,45,0.23,18,3.2,1.1644736842105263,200.0,73.0,28.0,False,89.15054021608643,2480.5736040609136,0.33659066232356133,0.06514657980456026,0.01737242128121607,0.023923444976076555,0.0,6.059210526315789,0.39473684210526316,0.06666666666666667,0.06666666666666667,0.022222222222222223,0.0,0.044444444444444446,0.044444444444444446,0.0,0.0,4.644444444444445,1.1259259259259258,0.0,0.37777777777777777,0.014354066985645933,0.009569377990430622,0.004784688995215311
612,71,1.12,33,3.69,1.2422907488986783,200.0,73.0,29.0,False,89.23075722092116,2481.8072669826224,0.3002223869532987,0.06671608598962195,0.020756115641215715,0.021806853582554516,0.009345794392523364,5.942731277533039,0.3964757709251101,0.04225352112676056,0.056338028169014086,0.0,0.0,0.028169014084507043,0.0,0.0,0.0,4.52112676056338,1.0657276995305165,0.0,0.30985915492957744,0.003115264797507788,0.003115264797507788,0.0
613,18,0.32,13,5.89,1.581818181818182,200.0,73.0,31.0,False,87.1409638554217,2359.049019607843,0.2680722891566265,0.06626506024096386,0.012048192771084338,0.04597701149425287,0.022988505747126436,6.036363636363636,0.4,0.0,0.05555555555555555,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,4.833333333333333,1.0185185185185184,0.0,0.3333333333333333,0.011494252873563218,0.011494252873563218,0.011494252873563218
614,76,0.27,27,3.18,1.3088235294117647,200.0,73.0,32.0,False,88.7673693858845,2436.8967741935485,0.26344086021505375,0.04838709677419355,0.016129032258064516,0.017361111111111112,0.003472222222222222,5.470588235294118,0.2647058823529412,0.07894736842105263,0.02631578947368421,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,3.789473684210526,0.8947368421052632,0.14473684210526316,0.05263157894736842,0.006944444444444444,0.006944444444444444,0.006944444444444444
615,40,0.22,21,3.99,1.1739130434782608,200.0,73.0,33.0,False,88.16767955801105,2501.7450142450143,0.29172141918528255,0.06176084099868594,0.018396846254927726,0.037267080745341616,0.0,6.6173913043478265,0.40869565217391307,0.075,0.125,0.0,0.0,0.05,0.0,0.0,0.0,4.025,0.9583333333333334,0.25,0.15,0.0,0.018633540372670808,0.0
616,44,0.2,25,4.56,1.2253521126760563,207.0,76.0,28.0,False,90.01428571428572,1988.6,0.2840909090909091,0.059343434343434344,0.030303030303030304,0.030612244897959183,0.0,5.577464788732394,0.33098591549295775,0.06818181818181818,0.13636363636363635,0.13636363636363635,0.0,0.09090909090909091,0.0,0.0,0.0,4.454545454545454,1.075757575757576,0.0,0.1590909090909091,0.03571428571428571,0.015306122448979591,0.0
617,5,0.25,3,3.68,1.6363636363636365,207.0,76.0,29.0,False,88.64017094017093,1945.0086206896551,0.30718954248366015,0.0457516339869281,0.032679738562091505,0.06060606060606061,0.0,6.954545454545454,0.3181818181818182,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.6,1.4666666666666666,0.0,0.0,0.030303030303030304,0.0,0.0
618,1,0.33,0,0.0,1.6666666666666667,207.0,76.0,30.0,False,88.62619047619049,1972.6904761904761,0.19402985074626866,0.014925373134328358,0.029850746268656716,0.0,0.0,7.444444444444445,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.18181818181818182,0.0,0.0
619,72,0.2,32,3.66,1.28125,205.0,73.0,27.0,True,92.88930481283423,2172.2240143369177,0.2875,0.06333333333333334,0.030833333333333334,0.025179856115107913,0.02158273381294964,6.25,0.3958333333333333,0.06944444444444445,0.027777777777777776,0.1111111111111111,0.027777777777777776,0.013888888888888888,0.027777777777777776,0.0,0.0,3.861111111111111,0.8888888888888888,0.0,0.1388888888888889,0.017985611510791366,0.01079136690647482,0.007194244604316547
620,8,0.42,15,23.62,3.9375,205.0,73.0,28.0,True,91.87937500000001,2205.50625,0.2879581151832461,0.04712041884816754,0.05235602094240838,0.02631578947368421,0.02631578947368421,11.9375,0.5625,0.0,0.375,0.25,0.0,0.0,0.0,0.0,0.0,4.75,0.6666666666666666,0.0,0.125,0.02631578947368421,0.0,0.02631578947368421
621,37,0.52,21,5.09,1.5566037735849056,190.0,72.0,37.0,True,85.32647554806071,1975.5152027027027,0.24850299401197604,0.0344311377245509,0.020958083832335328,0.025157232704402517,0.012578616352201259,6.30188679245283,0.2169811320754717,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0,0.05405405405405406,0.0,0.0,0.0,4.297297297297297,0.954954954954955,0.0,0.24324324324324326,0.012578616352201259,0.025157232704402517,0.006289308176100629
622,11,0.36,10,5.59,2.2758620689655173,222.0,76.0,26.0,False,90.09806763285026,2648.326829268293,0.30141843971631205,0.03546099290780142,0.024822695035460994,0.0,0.0,9.724137931034482,0.3448275862068966,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,4.454545454545454,0.8787878787878788,0.0,0.45454545454545453,0.04081632653061224,0.0,0.0
623,58,0.28,26,4.12,1.7012195121951221,222.0,76.0,27.0,False,87.65531496062991,2595.2844311377244,0.28028933092224234,0.04701627486437613,0.03074141048824593,0.023715415019762844,0.007905138339920948,6.7439024390243905,0.3170731707317073,0.017241379310344827,0.034482758620689655,0.15517241379310345,0.0,0.017241379310344827,0.0,0.0,0.0,4.362068965517241,0.9425287356321839,0.0,0.13793103448275862,0.02766798418972332,0.011857707509881422,0.003952569169960474
624,11,0.29,17,5.61,1.7532467532467533,222.0,76.0,28.0,False,88.51620553359683,2547.4253578732105,0.2664298401420959,0.04440497335701599,0.02486678507992895,0.04918032786885246,0.00819672131147541,7.311688311688312,0.3246753246753247,0.0,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,11.090909090909092,2.3333333333333335,0.36363636363636365,0.09090909090909091,0.00819672131147541,0.0,0.0
625,1,0.67,4,36.0,7.0,222.0,76.0,29.0,False,89.12903225806451,2579.967741935484,0.27722772277227725,0.009900990099009901,0.0297029702970297,0.0,0.0,33.666666666666664,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
626,3,0.2,4,4.32,1.0799999999999998,222.0,76.0,31.0,False,88.31692307692308,2634.2358974358976,0.34234234234234234,0.018018018018018018,0.013513513513513514,0.08823529411764706,0.029411764705882353,8.88,0.16,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,11.333333333333334,2.777777777777778,0.0,0.3333333333333333,0.029411764705882353,0.0,0.0
627,22,0.26,18,4.96,1.2244897959183674,238.0,76.0,25.0,False,90.03777777777778,2250.466804979253,0.2673992673992674,0.047619047619047616,0.01282051282051282,0.043795620437956206,0.021897810218978103,5.571428571428571,0.2653061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2272727272727275,1.4848484848484846,0.0,0.18181818181818182,0.021897810218978103,0.0072992700729927005,0.0072992700729927005
628,33,0.27,26,5.79,1.3928571428571428,238.0,76.0,26.0,False,90.4875415282392,2160.4902654867255,0.2593703148425787,0.047976011994003,0.019490254872563718,0.05555555555555555,0.018518518518518517,5.955357142857143,0.2857142857142857,0.06060606060606061,0.09090909090909091,0.030303030303030304,0.0,0.18181818181818182,0.0,0.0,0.0,4.909090909090909,1.1313131313131315,0.0,0.24242424242424243,0.018518518518518517,0.006172839506172839,0.006172839506172839
629,36,0.21,21,3.43,1.2313432835820897,238.0,76.0,27.0,False,87.80551989730424,2507.952631578947,0.2984542211652794,0.054696789536266346,0.02140309155766944,0.035175879396984924,0.035175879396984924,6.276119402985074,0.34328358208955223,0.027777777777777776,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,5.527777777777778,1.2407407407407407,0.0,0.2777777777777778,0.005025125628140704,0.005025125628140704,0.0
630,21,0.24,13,5.95,1.5254237288135593,238.0,76.0,28.0,False,89.17047353760445,2364.8802228412255,0.33906633906633904,0.06142506142506143,0.03194103194103194,0.034482758620689655,0.022988505747126436,6.898305084745763,0.423728813559322,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,4.142857142857143,0.9365079365079365,0.047619047619047616,0.09523809523809523,0.022988505747126436,0.0,0.0
631,13,0.26,10,6.59,1.5365853658536586,238.0,76.0,29.0,False,88.34087591240876,2389.6300366300366,0.28869047619047616,0.03571428571428571,0.020833333333333332,0.03125,0.0625,8.195121951219512,0.2926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.923076923076923,1.0512820512820513,0.0,0.3076923076923077,0.015625,0.0,0.0
632,4,0.17,3,4.05,1.05,238.0,76.0,30.0,False,87.91075268817204,2490.6505376344085,0.2864321608040201,0.02512562814070352,0.01507537688442211,0.0,0.0,9.95,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,1.6666666666666667,0.0,0.5,0.0,0.0,0.0
633,21,0.25,52,3.64,1.1983471074380165,185.0,76.0,26.0,False,88.35733788395905,2420.085780080599,0.24944196428571427,0.040736607142857144,0.016741071428571428,0.03861788617886179,0.008130081300813009,4.9366391184573,0.20110192837465565,0.47619047619047616,0.14285714285714285,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,23.428571428571427,5.761904761904762,0.9523809523809523,0.0,0.018292682926829267,0.0040650406504065045,0.0
634,5,0.44,13,17.55,2.4,185.0,76.0,27.0,False,87.31263736263736,2419.8729281767955,0.2298507462686567,0.008955223880597015,0.005970149253731343,0.1388888888888889,0.0,16.75,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.3333333333333335,0.2,0.4,0.027777777777777776,0.027777777777777776,0.027777777777777776
635,15,0.24,39,4.19,1.2,200.0,75.0,24.0,False,89.24457099468489,2298.311313591496,0.22627182991647685,0.04100227790432802,0.018982536066818528,0.04129793510324484,0.0029498525073746312,5.375510204081633,0.22040816326530613,0.2,0.4,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,22.6,5.444444444444445,1.0,0.0,0.008849557522123894,0.008849557522123894,0.0029498525073746312
636,25,0.26,14,3.6,1.3714285714285714,200.0,75.0,25.0,False,92.81752577319587,2308.921391752577,0.23921085080147966,0.03822441430332922,0.014796547472256474,0.02631578947368421,0.0,7.723809523809524,0.29523809523809524,0.08,0.12,0.0,0.0,0.0,0.08,0.0,0.0,6.08,1.4,0.04,0.24,0.0,0.006578947368421052,0.0
637,4,0.27,11,6.06,1.7755102040816328,195.0,72.0,26.0,False,88.36518987341772,2397.1075949367087,0.2120253164556962,0.0379746835443038,0.04113924050632911,0.025974025974025976,0.025974025974025976,6.448979591836735,0.24489795918367346,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,4.083333333333333,1.0,0.0,0.025974025974025976,0.03896103896103896,0.0
638,32,0.25,20,4.46,1.3043478260869565,195.0,72.0,27.0,False,89.9927536231884,2699.524087591241,0.2708333333333333,0.05416666666666667,0.019444444444444445,0.049689440993788817,0.006211180124223602,6.260869565217392,0.3391304347826087,0.09375,0.0625,0.1875,0.0,0.0625,0.03125,0.0,0.0,5.03125,1.1979166666666667,0.0,0.3125,0.024844720496894408,0.006211180124223602,0.0
639,1,0.4,1,9.0,2.0,195.0,72.0,28.0,False,89.45250000000001,2510.7,0.125,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
640,16,0.24,10,3.38,1.3333333333333333,195.0,72.0,30.0,False,87.33097949886105,2592.421412300683,0.296127562642369,0.06378132118451026,0.022779043280182234,0.0297029702970297,0.0,6.097222222222222,0.3888888888888889,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.0,0.0,6.3125,1.5,0.0,0.125,0.009900990099009901,0.0,0.009900990099009901
641,37,0.19,23,5.26,1.168141592920354,195.0,72.0,31.0,False,88.22625437572928,2645.3325526932085,0.26837806301050177,0.049008168028004666,0.021003500583430573,0.05625,0.03125,7.584070796460177,0.37168141592920356,0.02702702702702703,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,4.324324324324325,1.018018018018018,0.0,0.2702702702702703,0.01875,0.00625,0.0
642,3,0.29,3,2.57,1.2857142857142858,180.0,72.0,29.0,False,87.62546296296296,2398.6111111111113,0.23931623931623933,0.021367521367521368,0.017094017094017096,0.0,0.0,11.142857142857142,0.23809523809523808,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,10.0,2.3333333333333335,0.0,1.0,0.0,0.0,0.0
643,25,0.24,47,4.28,1.2177121771217714,210.0,74.0,25.0,False,90.78698044009779,1997.8505817513778,0.2671149144254279,0.044009779951100246,0.017114914425427872,0.03763440860215054,0.010752688172043012,6.03690036900369,0.2656826568265683,0.36,0.28,0.0,0.04,0.0,0.04,0.0,0.0,14.88,3.6133333333333333,0.52,0.04,0.024193548387096774,0.010752688172043012,0.0
644,38,0.28,12,2.89,1.5267857142857142,200.0,73.0,30.0,True,95.35307167235496,2128.2020547945203,0.24803767660910517,0.04552590266875981,0.0282574568288854,0.006211180124223602,0.0,5.6875,0.25892857142857145,0.05263157894736842,0.02631578947368421,0.10526315789473684,0.0,0.02631578947368421,0.39473684210526316,0.0,0.0,4.2368421052631575,0.9824561403508772,0.0,0.7894736842105263,0.043478260869565216,0.006211180124223602,0.006211180124223602
645,45,1.01,19,3.35,1.248175182481752,200.0,73.0,31.0,True,93.87510373443983,2076.2116182572613,0.2793914246196404,0.05255878284923928,0.0318118948824343,0.02617801047120419,0.015706806282722512,5.2773722627737225,0.2773722627737226,0.044444444444444446,0.0,0.15555555555555556,0.0,0.0,0.15555555555555556,0.0,0.0,4.2444444444444445,1.0148148148148148,0.0,0.4666666666666667,0.02617801047120419,0.005235602094240838,0.0
646,73,0.37,14,1.82,1.125,200.0,73.0,32.0,True,92.53174451858912,2086.062977099237,0.2636363636363636,0.053636363636363635,0.034545454545454546,0.01444043321299639,0.0036101083032490976,5.288461538461538,0.28365384615384615,0.0410958904109589,0.0136986301369863,0.0684931506849315,0.0,0.0273972602739726,0.0410958904109589,0.0,0.0,3.7945205479452055,0.9497716894977168,0.0,0.2054794520547945,0.039711191335740074,0.010830324909747292,0.0036101083032490976
647,24,0.24,8,2.22,0.9863013698630138,200.0,73.0,33.0,True,92.33465346534653,2103.6019900497513,0.2459016393442623,0.053864168618266976,0.02576112412177986,0.0,0.0,5.8493150684931505,0.3150684931506849,0.041666666666666664,0.08333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,4.041666666666667,1.0138888888888888,0.0,0.4166666666666667,0.010309278350515464,0.0,0.0
648,22,0.26,14,5.89,1.690909090909091,200.0,73.0,34.0,True,90.56360856269114,2040.1529051987768,0.22255192878338279,0.04747774480712166,0.04154302670623145,0.024390243902439025,0.024390243902439025,6.127272727272727,0.2909090909090909,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0,0.045454545454545456,0.0,0.0,3.727272727272727,0.8333333333333333,0.0,0.18181818181818182,0.0975609756097561,0.012195121951219513,0.0
649,3,0.33,1,13.5,10.5,200.0,73.0,35.0,True,90.1205128205128,2021.025641025641,0.23076923076923078,0.02564102564102564,0.15384615384615385,0.0,0.0,19.5,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,3.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
650,9,0.13,5,3.97,0.8823529411764706,205.0,78.0,25.0,False,90.17035175879398,2207.824120603015,0.30493273542600896,0.07623318385650224,0.02242152466367713,0.06818181818181818,0.0,6.5588235294117645,0.5,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,4.888888888888889,1.2592592592592593,0.0,0.3333333333333333,0.0,0.0,0.0
651,56,0.22,27,3.43,1.1271676300578035,205.0,78.0,26.0,False,90.50148662041626,2173.1169474727453,0.25443786982248523,0.04930966469428008,0.01775147928994083,0.02553191489361702,0.00425531914893617,5.861271676300578,0.28901734104046245,0.08928571428571429,0.07142857142857142,0.03571428571428571,0.0,0.03571428571428571,0.017857142857142856,0.0,0.0,4.196428571428571,1.0297619047619047,0.017857142857142856,0.14285714285714285,0.01702127659574468,0.00851063829787234,0.00425531914893617
652,54,0.89,18,3.08,1.1962025316455698,205.0,78.0,27.0,False,88.56584845250802,2209.727074235808,0.2892209178228389,0.0672358591248666,0.013874066168623266,0.027149321266968326,0.004524886877828055,5.930379746835443,0.3987341772151899,0.037037037037037035,0.037037037037037035,0.05555555555555555,0.0,0.0,0.037037037037037035,0.0,0.0,4.092592592592593,0.9753086419753086,0.0,0.2222222222222222,0.0,0.004524886877828055,0.004524886877828055
653,27,0.26,14,4.03,1.4482758620689655,205.0,78.0,28.0,False,88.09422222222223,2209.4903703703703,0.2814814814814815,0.03851851851851852,0.01925925925925926,0.03937007874015748,0.007874015748031496,7.758620689655173,0.2988505747126437,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,4.703703703703703,1.0740740740740742,0.037037037037037035,0.1111111111111111,0.0,0.023622047244094488,0.0
654,3,0.12,0,0.0,1.125,230.0,76.0,28.0,False,87.89661016949154,2011.4406779661017,0.23728813559322035,0.01694915254237288,0.03389830508474576,0.0,0.0,7.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.8888888888888888,0.0,0.6666666666666666,0.1,0.0,0.0
